"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.458,0.34,-0.29,-0.89,0.04
"ClusIPW",0.068,0.4,-0.39,0.85,-0.22,-0.29
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.2,0.283,0,-0.16,0.08,-0.98
