"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.465,-0.5,-0.3,0.81,0.03
"ClusIPW",0.156,0.072,-0.7,0.2,0.06,-0.69
"addIPW",0.095,0.437,-0.44,0.04,0.89,-0.12
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
