"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.063,0.595,-0.34,-0.23,0.9,0.14
"ClusIPW",0.099,0.29,-0.57,0.58,-0.3,-0.5
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.201,0.296,0.03,-0.14,0.11,-0.98
