"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.489,-0.38,-0.81,0.35,0.28
"ClusIPW",0.068,0.402,-0.43,0.85,-0.2,-0.21
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
