"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.148,0.074,-0.74,0.26,-0.5,-0.37
"addIPW",0.176,0.228,0.3,-0.09,-0.72,-0.62
"Oracle",0.199,0.278,0,-0.16,0.08,-0.98
