"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.525,0.19,-0.98,0.03,-0.02
"ClusIPW",0.05,0.518,0.16,0.98,0.04,-0.1
"addIPW",0.157,0.452,0.31,0.16,0.12,-0.93
"Oracle",0.207,0.277,0,-0.11,0.08,-0.99
