"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.473,-0.48,-0.69,0.5,0.19
"ClusIPW",0.054,0.465,-0.2,0.98,-0.07,-0.06
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
