"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.511,0.32,-0.88,-0.28,-0.21
"ClusIPW",0.085,0.334,-0.62,0.68,-0.15,-0.36
"addIPW",0.13,0.199,-0.1,-0.25,-0.94,-0.21
"Oracle",0.199,0.501,0,0,0.08,-1
