"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.461,-0.46,-0.62,0.63,-0.04
"ClusIPW",0.084,0.341,-0.54,0.7,-0.32,-0.33
"addIPW",0.13,0.252,0.3,0.12,-0.86,-0.39
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
