"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.494,0.27,-0.64,-0.71,0.12
"ClusIPW",0.05,0.489,-0.07,1,0.01,-0.07
"addIPW",0.08,0.418,-0.23,0.47,0.52,-0.68
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
