"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.068,0.528,-0.48,-0.22,0.82,0.23
"ClusIPW",0.083,0.339,-0.58,0.7,-0.33,-0.25
"addIPW",0.111,0.216,-0.9,-0.42,-0.08,-0.11
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
