"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.524,0.2,-0.78,0.36,-0.48
"ClusIPW",0.159,0.001,-0.65,0.09,-0.28,-0.7
"addIPW",0.2,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
