"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.54,0.23,-0.97,0.12,0
"ClusIPW",0.145,0.094,-0.74,-0.28,-0.34,-0.5
"addIPW",0.125,0.424,-0.35,-0.02,0.88,-0.31
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
