"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.533,0.37,-0.5,0.25,-0.74
"ClusIPW",0.07,0.396,-0.4,0.84,-0.23,-0.29
"addIPW",0.172,0.229,0.33,0.03,-0.72,-0.61
"Oracle",0.197,0.372,0.04,-0.04,0.08,-1
