"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.494,-0.38,-0.79,0.25,0.42
"ClusIPW",0.099,0.28,-0.64,0.57,-0.38,-0.34
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
