"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.07,0.399,-0.4,0.84,-0.19,-0.31
"addIPW",0.199,0.498,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
