"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.639,0.37,-0.48,0.69,-0.39
"ClusIPW",0.105,0.26,-0.68,0.53,-0.3,-0.4
"addIPW",0.16,0.252,0.38,-0.02,-0.86,-0.33
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
