"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.469,0.29,-0.67,-0.62,-0.28
"ClusIPW",0.081,0.564,0.46,-0.87,0.05,-0.18
"addIPW",0.161,0.474,0.33,-0.14,0.16,-0.92
"Oracle",0.208,0.267,-0.02,-0.07,0.08,-0.99
