"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.509,-0.17,-0.66,-0.27,0.68
"ClusIPW",0.063,0.446,-0.03,0.84,-0.14,-0.53
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
