"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.032,0.614,0.33,-0.1,-0.83,0.43
"ClusIPW",0.084,0.35,-0.47,0.71,-0.26,-0.45
"addIPW",0.198,0.504,0.45,0,0,-0.89
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
