"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.522,0.45,-0.53,0,-0.72
"ClusIPW",0.084,0.349,-0.54,0.72,-0.29,-0.33
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
