"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.488,0.37,-0.55,-0.74,-0.08
"ClusIPW",0.119,0.203,-0.69,0.43,-0.36,-0.46
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
