"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.131,0.401,-0.37,-0.12,0.85,-0.35
"ClusIPW",0.076,0.376,-0.49,0.79,-0.23,-0.3
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
