"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.556,0.09,-0.89,0.42,0.17
"ClusIPW",0.105,0.327,-0.49,-0.62,-0.6,-0.12
"addIPW",0.199,0.506,0.45,0,0,-0.89
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
