"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.514,-0.3,-0.66,0.68,0.06
"ClusIPW",0.077,0.374,-0.36,0.76,-0.26,-0.48
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
