"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.523,-0.04,-0.88,0.47,-0.07
"ClusIPW",0.071,0.393,-0.47,0.82,-0.1,-0.32
"addIPW",0.148,0.06,-0.95,0.22,0.04,-0.21
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
