"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.46,-0.52,-0.63,0.1,0.56
"ClusIPW",0.082,0.346,-0.62,0.71,-0.25,-0.22
"addIPW",0.11,0.209,-0.91,0.37,0.15,-0.13
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
