"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.111,0.434,0.3,-0.51,-0.57,-0.57
"ClusIPW",0.121,0.26,-0.49,-0.51,-0.53,-0.47
"addIPW",0.132,0.45,0.51,-0.18,-0.6,-0.59
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
