"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.052,0.503,0.24,0.92,-0.22,-0.22
"ClusIPW",0.069,0.437,0.2,0.64,-0.34,-0.66
"addIPW",0.134,0.308,0.4,0.09,-0.81,-0.42
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
