"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.318,-0.41,-0.35,-0.7,0.47
"ClusIPW",0.019,1,0.6,0.04,0.08,0.8
"addIPW",0.12,0.304,-0.46,-0.59,-0.32,-0.58
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
