"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.498,-0.07,-0.93,0.31,-0.2
"ClusIPW",0.077,0.371,-0.46,0.77,-0.3,-0.31
"addIPW",0.12,0.119,-0.93,-0.2,0.23,0.19
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
