"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.563,-0.09,-0.75,0.49,0.42
"ClusIPW",0.086,0.334,-0.52,0.69,-0.33,-0.38
"addIPW",0.173,0.222,0.28,-0.1,-0.71,-0.63
"Oracle",0.205,0.259,-0.01,-0.13,0.05,-0.99
