"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.045,0.664,-0.19,-0.34,0.76,0.52
"ClusIPW",0.073,0.38,-0.48,0.8,-0.22,-0.29
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
