"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.478,-0.39,-0.64,0.65,-0.05
"ClusIPW",0.093,0.298,-0.66,0.61,-0.31,-0.31
"addIPW",0.157,0.486,0.41,-0.14,0.03,-0.9
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
