"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.516,0.29,-0.92,-0.15,-0.23
"ClusIPW",0.089,0.331,-0.44,0.66,-0.34,-0.51
"addIPW",0.198,0.497,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
