"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.06,0.598,-0.12,-0.57,0.64,0.5
"ClusIPW",0.072,0.399,-0.26,0.8,-0.23,-0.49
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.204,0.245,-0.03,-0.13,0.05,-0.99
