"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.582,0.56,-0.4,0.11,-0.71
"ClusIPW",0.096,0.297,-0.61,0.6,-0.28,-0.44
"addIPW",0.131,0.462,0.41,-0.24,-0.11,-0.87
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
