"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.503,-0.17,-0.72,0.62,-0.27
"ClusIPW",0.064,0.416,-0.38,0.88,-0.17,-0.22
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
