"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.516,-0.21,-0.85,0.45,0.18
"ClusIPW",0.076,0.375,-0.39,0.77,-0.32,-0.38
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
