"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.488,-0.38,-0.57,0.72,-0.08
"ClusIPW",0.125,0.361,-0.18,-0.58,-0.11,-0.79
"addIPW",0.198,0.503,0.45,0,0,-0.89
"Oracle",0.203,0.253,-0.03,-0.13,0.05,-0.99
