"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.062,0.577,-0.12,-0.65,0.32,0.67
"ClusIPW",0.047,0.539,0.21,0.97,0.07,0.1
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
