"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.52,-0.42,-0.53,0.41,0.61
"ClusIPW",0.067,0.408,-0.38,0.87,-0.19,-0.25
"addIPW",0.031,0.564,-0.45,0.21,0.34,0.8
"Oracle",0.195,0.28,0,-0.16,0.08,-0.98
