"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.065,0.34,-0.77,0.29,0.39,0.4
"ClusIPW",0.065,0.412,-0.37,0.88,-0.21,-0.21
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
