"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.055,0.536,-0.34,-0.44,0.09,0.83
"ClusIPW",0.068,0.398,-0.51,0.84,-0.15,-0.09
"addIPW",0.056,0.361,-0.34,0.32,-0.66,0.59
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
