"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.067,0.578,-0.3,-0.41,0.82,0.26
"ClusIPW",0.086,0.339,-0.54,0.7,-0.3,-0.36
"addIPW",0.196,0.5,0.45,0,0,-0.89
"Oracle",0.208,0.283,0,-0.08,0.08,-0.99
