"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.493,0.29,-0.65,-0.7,0.02
"ClusIPW",0.089,0.316,-0.6,0.64,-0.28,-0.39
"addIPW",0.132,0.442,-0.26,0.06,0.85,-0.45
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
