"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.532,0.06,-0.97,0.14,0.21
"ClusIPW",0.067,0.409,-0.4,0.87,-0.12,-0.27
"addIPW",0.197,0.498,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
