"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.017,0.724,-0.38,0.05,0.7,0.61
"ClusIPW",0.059,0.441,-0.34,0.93,-0.02,-0.12
"addIPW",0.178,0.449,0.37,0.12,-0.02,-0.92
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
