"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.438,-0.18,-0.72,-0.61,0.29
"ClusIPW",0.065,0.409,-0.35,0.87,-0.23,-0.24
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
