"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.498,0.06,-0.56,0.51,-0.65
"ClusIPW",0.154,0.037,-0.72,0.2,-0.45,-0.48
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
