"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.508,-0.32,-0.79,0.24,0.46
"ClusIPW",0.104,0.253,-0.68,0.52,-0.41,-0.31
"addIPW",0.13,0.187,-0.75,-0.21,0.57,-0.25
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
