"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.58,0.02,-0.74,0.63,0.24
"ClusIPW",0.157,0.005,-0.77,0.13,-0.35,-0.52
"addIPW",0.2,0.499,0.45,0,0,-0.89
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
