"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.052,0.515,0.37,-0.05,-0.91,0.2
"ClusIPW",0.085,0.339,-0.11,0.53,-0.73,-0.41
"addIPW",0.149,0.278,0.36,0.1,-0.74,-0.55
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
