"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.581,0.32,-0.41,0.54,-0.67
"ClusIPW",0.116,0.199,-0.81,0.43,-0.25,-0.32
"addIPW",0.198,0.504,0.45,0,0,-0.89
"Oracle",0.196,0.282,0,-0.16,0.08,-0.98
