"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.054,0.708,-0.19,0.08,0.97,-0.15
"ClusIPW",0.069,0.399,-0.4,0.84,-0.23,-0.29
"addIPW",0.119,0.356,-0.39,0.14,0.81,-0.42
"Oracle",0.196,0.277,0,-0.16,0.08,-0.98
