"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.109,0.375,-0.41,-0.76,-0.13,-0.49
"ClusIPW",0.069,0.396,-0.42,0.84,-0.27,-0.22
"addIPW",0.097,0.356,-0.66,-0.66,-0.3,0.16
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
