"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.522,-0.22,-0.82,0.4,0.34
"ClusIPW",0.159,0,-0.39,-0.02,-0.58,-0.72
"addIPW",0.125,0.144,-0.8,0.35,-0.46,-0.19
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
