"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.508,0.03,-0.92,-0.21,0.32
"ClusIPW",0.154,0.103,-0.53,0.17,0.19,-0.81
"addIPW",0.103,0.313,-0.36,0.47,0.08,-0.8
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
