"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.107,0.399,-0.01,-0.65,-0.69,-0.31
"ClusIPW",0.088,0.332,-0.53,0.67,-0.28,-0.43
"addIPW",0.173,0.198,0.32,-0.01,-0.81,-0.49
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
