"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.105,0.42,-0.02,-0.76,-0.58,-0.31
"ClusIPW",0.099,0.279,-0.64,0.56,-0.31,-0.41
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.207,0.301,0,-0.05,0.08,-1
