"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.078,0.617,0.03,-0.35,0.89,-0.29
"ClusIPW",0.065,0.419,-0.35,0.89,-0.15,-0.24
"addIPW",0.2,0.502,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
