"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.507,0.2,-0.95,-0.05,-0.22
"ClusIPW",0.154,0.026,-0.82,-0.19,-0.52,-0.15
"addIPW",0.131,0.234,-0.43,-0.44,-0.51,-0.6
"Oracle",0.207,0.275,0,-0.11,0.08,-0.99
