"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.492,-0.11,-0.93,-0.18,0.29
"ClusIPW",0.068,0.411,-0.35,0.86,-0.15,-0.34
"addIPW",0.106,0.22,-0.86,0.45,-0.23,-0.12
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
