"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.518,-0.35,-0.68,0.35,0.55
"ClusIPW",0.065,0.42,-0.34,0.89,-0.16,-0.26
"addIPW",0.198,0.5,0.45,0,0,-0.89
"Oracle",0.208,0.27,-0.01,-0.09,0.07,-0.99
